No(idではない),name,ingredients,brand_name,production_area_name,food_type_name,calorie,target_age,rakuten_name,rakuten_item_code,medium_image_url,min_price,max_price,median_price,add_date
126,ピュリナワン　15歳以上　健康マルチケア　チキン,チキン、チキンミール、コーングルテン、小麦、米、脱脂大豆、鶏脂（オメガ6脂肪酸源）、フィッシュミール、小麦たんぱく、たんぱく加水分解物、可溶性繊維（プレバイオティクス源）、魚油（オメガ3脂肪酸（DHA）源）、酵母(βグルカン源）、ミネラル類（カルシウム、リン、カリウム、ナトリウム、クロライド、マグネシウム、鉄、銅、マンガン、亜鉛、ヨウ素、セレン）、ビタミン類（A、D、E、K、B1、B2、パントテン酸、ナイアシン、B6、葉酸、ビオチン、B12、コリン、C）、アミノ酸類（メチオニン、タウリン）,ネスレ ピュリナワン,オーストラリア,ドライ,385,シニア,ピュリナワン 15歳以上 健康マルチケア チキン,rakuten24:10877953,https://thumbnail.image.rakuten.co.jp/@0_mall/chanet/cabinet/3033/302807-1.jpg,2080,13080,2770,2023-08-01 21:37:20 +0900
127,ピュリナワン　11歳以上　優しく腎臓の健康サポート　チキン,チキン、チキンミール（グルコサミン源、コラーゲン源）、米、コーングルテン、脱脂大豆、牛脂、とうもろこし、大豆外皮、たんぱく加水分解物、大豆たんぱく、大麦、えんどう豆、にんじん、ミネラル類（カルシウム、リン、カリウム、ナトリウム、クロライド、鉄、銅、マンガン、亜鉛、ヨウ素、セレン）、ビタミン類（A、D、E、K、B1、B2、パントテン酸、ナイアシン、B6、葉酸、ビオチン、B12、コリン）、カラメル色素、アミノ酸類（タウリン、リジン）、酸化防止剤（ミックストコフェロール）,ネスレ ピュリナワン,アメリカ,ドライ,360,シニア,ピュリナワン 11歳以上 優しく腎臓の健康サポート チキン,rakuten24:10323173,https://thumbnail.image.rakuten.co.jp/@0_mall/pets-kojima/cabinet/07/07204996.jpg,2080,15390,4066,2023-08-01 21:37:20 +0900
128,ピュリナ　プロプラン　6ヶ月までの子猫用　サーモン&ツナ,"フィッシュ（サーモン、ツナ）（DHA源）、乾燥チキン、小麦、鶏脂、小麦たんぱく、米、コーングルテン、コロストラム、ミネラル類（カルシウム、リン、カリウム、ナトリウム、クロライド、マグネシウム、鉄、銅、マンガン、亜鉛、ヨウ素、セレン）、ビタミン類（A、D、E、B1、B2、パントテン酸、ナイアシン、B6、葉酸、B12、コリン、C）、アミノ酸類（タウリン、メチオニン）、ピロリン酸Na、酸化防止剤（ミックストコフェロール）
※サーモン・ツナの合計で第一主原料",ネスレ ピュリナワン,オーストラリア,ドライ,410,子猫,ピュリナ プロプラン 子猫用,gooddoglife:10006826,https://thumbnail.image.rakuten.co.jp/@0_mall/gooddoglife/cabinet/c_food/pn/9300605132450.jpg,4158,16632,10395,2023-08-01 21:37:20 +0900
129,ピュリナ　プロプラン　子猫用　チキン,チキン、米、コーングルテン、鶏脂、小麦たんぱく、小麦、乾燥ツナ、魚油（DHA源）、コロストラム、たんぱく加水分解物、ミネラル類（カルシウム、リン、カリウム、ナトリウム、クロライド、マグネシウム、鉄、銅、マンガン、亜鉛、ヨウ素、セレン）、ビタミン類（A、D、E、B1、B2、パントテン酸、ナイアシン、B6、葉酸、B12、コリン、C）、アミノ酸類（タウリン、メチオニン）、ピロリン酸Na、酸化防止剤（ミックストコフェロール）,ネスレ ピュリナワン,オーストラリア,ドライ,400,子猫,ピュリナ プロプラン 子猫用　チキン,gooddoglife:10006826,https://thumbnail.image.rakuten.co.jp/@0_mall/gooddoglife/cabinet/c_food/pn/9300605132955.jpg,4158,16632,10395,2023-08-01 21:37:20 +0900
130,ピュリナ　プロプラン　避妊・去勢した　猫の体重ケア　サーモン&ツナ,"フィッシュ（サーモン、ツナ）、米、乾燥チキン、小麦、コーングルテン、鶏脂（オメガ6脂肪酸源）、魚油（オメガ3脂肪酸源）、乳酸菌、たんぱく加水分解物、ミネラル類（カルシウム、リン、カリウム、ナトリウム、クロライド、マグネシウム、鉄、銅、マンガン、亜鉛、ヨウ素、セレン）、ビタミン類（A、D、E、B1、B2、パントテン酸、ナイアシン、B6、葉酸、B12、コリン、C、ベータカロテン）、アミノ酸類（タウリン）、L-カルニチン、ピロリン酸Na、酸化防止剤（ミックストコフェロール）
※サーモン・ツナの合計が第一主原料",ネスレ ピュリナワン,オーストラリア,ドライ,350,成猫,ピュリナ プロプラン 避妊・去勢した 猫の体重ケア サーモン&ツナ,gooddoglife:10006829,https://thumbnail.image.rakuten.co.jp/@0_mall/gooddoglife/cabinet/c_food/pn/9300605133013.jpg,4158,4158,4158,2023-08-01 21:37:20 +0900
131,ピュリナ　プロプラン　美味を求める成猫用　サーモン,サーモン、米、乾燥チキン、コーングルテン、食物繊維（セルロース、チコリ、ビートパルプ、ライスファイバー）、小麦、乾燥ツナ、鶏脂（オメガ6脂肪酸源）、魚油（オメガ3脂肪酸源）、乳酸菌、たんぱく加水分解物、ミネラル類（カルシウム、リン、カリウム、ナトリウム、クロライド、マグネシウム、鉄、銅、マンガン、亜鉛、ヨウ素、セレン）、ビタミン類（A、D、E、B1、B2、パントテン酸、ナイアシン、B6、葉酸、B12、コリン、C、ベータカロテン）、アミノ酸類（アルギニン、タウリン）、ピロリン酸Na、酸化防止剤（ミックストコフェロール）,ネスレ ピュリナワン,オーストラリア,ドライ,370,成猫,ピュリナ プロプラン 美味を求める成猫用 サーモン,gooddoglife:10006830,https://thumbnail.image.rakuten.co.jp/@0_mall/gooddoglife/cabinet/c_food/pn/9300605133075.jpg,3828,13112,8470,2023-08-01 21:37:20 +0900
132,ピュリナ　プロプラン　室内飼い猫の毛玉ケア　チキン,チキン、米、小麦、コーングルテン、食物繊維（セルロース、チコリ、ビートパルプ、ライスファイバー）、鶏脂（オメガ6脂肪酸源）、乾燥ツナ、魚油（オメガ3脂肪酸源）、乳酸菌、たんぱく加水分解物、ミネラル類（カルシウム、リン、カリウム、ナトリウム、クロライド、マグネシウム、鉄、銅、マンガン、亜鉛、ヨウ素、セレン）、ビタミン類（A、D、E、B1、B2、パントテン酸、ナイアシン、B6、葉酸、B12、コリン、C、ベータカロテン）、アミノ酸類（アルギニン、タウリン）、ピロリン酸Na、酸化防止剤（ミックストコフェロール）,ネスレ ピュリナワン,オーストラリア,ドライ,340,成猫,ピュリナ プロプラン 室内飼い猫の毛玉ケア チキン,taro-jiro:10020095,https://thumbnail.image.rakuten.co.jp/@0_mall/gooddoglife/cabinet/c_food/pn/9300605133044.jpg,3828,15312,9570,2023-08-01 21:37:20 +0900
133,ピュリナ　プロプラン　尿路の健康ケア　チキン,チキン、米、コーングルテン、小麦、鶏脂（オメガ6脂肪酸源）、魚油（オメガ3脂肪酸源）、乾燥ツナ、乳酸菌、たんぱく加水分解物、ミネラル類（カルシウム、リン、カリウム、ナトリウム、クロライド、マグネシウム、鉄、銅、マンガン、亜鉛、ヨウ素、セレン）、ビタミン類（A、D、E、B1、B2、パントテン酸、ナイアシン、B6、葉酸、B12、コリン、C、ベータカロテン）、アミノ酸類（アルギニン、タウリン）、ピロリン酸Na、酸化防止剤（ミックストコフェロール）,ネスレ ピュリナワン,オーストラリア,ドライ,370,成猫,ピュリナ プロプラン 尿路の健康ケア チキン,taro-jiro:10022957,https://thumbnail.image.rakuten.co.jp/@0_mall/gooddoglife/cabinet/c_food/pn/9300605132993.jpg,4158,16632,10395,2023-08-01 21:37:20 +0900
134,ピュリナ　プロプラン　7歳以上の成猫用　サーモン&ツナ,"フィッシュ（サーモン、ツナ）、米、乾燥チキン、小麦、コーングルテン、鶏脂（オメガ6脂肪酸源）、魚油（オメガ3脂肪酸源）、乳酸菌、たんぱく加水分解物、ミネラル類（カルシウム、リン、カリウム、ナトリウム、クロライド、マグネシウム、鉄、銅、マンガン、亜鉛、ヨウ素、セレン）、ビタミン類（A、D、E、B1、B2、パントテン酸、ナイアシン、B6、葉酸、B12、コリン、C、ベータカロテン）、アミノ酸類（タウリン）、ピロリン酸Na、酸化防止剤（ミックストコフェロール）
※サーモン・ツナの合計で第一主原料",ネスレ ピュリナワン,オーストラリア,ドライ,380,成猫,ピュリナ プロプラン 7歳以上,gooddoglife:10006831,https://thumbnail.image.rakuten.co.jp/@0_mall/gooddoglife/cabinet/c_food/pn/9300605133099.jpg,4158,4158,4158,2023-08-01 21:37:20 +0900
135,ヒルズ　サイエンス・ダイエット　避妊・去勢後~6歳　チキン（避妊・去勢猫用）,トウモロコシ、トリ肉（チキン、ターキー）、コーングルテン、動物性油脂、魚油、チキンエキス、小麦、米、アミノ酸類（タウリン、トリプトファン、メチオニン、リジン）、ミネラル類（カルシウム、ナトリウム、カリウム、クロライド、銅、鉄、マンガン、セレン、亜鉛、ヨウ素）、乳酸、ビタミン類（A、B1、B2、B6、B12、C、D3、E、ベータカロテン、ナイアシン、パントテン酸、葉酸、ビオチン、コリン）、カルニチン、酸化防止剤（ミックストコフェロール、ローズマリー抽出物、緑茶抽出物）,ヒルズ サイエンスダイエット,チェコ,ドライ,357,成猫,ヒルズ  避妊 去勢後~6歳 チキン,chanet:10323445,https://thumbnail.image.rakuten.co.jp/@0_mall/chanet/cabinet/1995/199593-1.jpg,972,13243,3775,2023-08-01 21:58:09 +0900
136,ヒルズ　サイエンス・ダイエット　腸の健康サポートプラス　1歳以上の成猫・高齢猫用　チキン　ドライフード,コーングルテン、トリ肉（チキン、ターキー）、トウモロコシ、小麦、動物性油脂、米、玄米、大麦、オート麦、チキンエキス、ピーカンナッツ殻パウダー、ビートパルプ、亜麻仁、柑橘類、魚油、クランベリー、ミネラル類（カルシウム、ナトリウム、カリウム、クロライド、銅、鉄、マンガン、セレン、亜鉛、イオウ、ヨウ素）、乳酸、ビタミン類（A、B1、B2、B6、B12、C、D3、E、ナイアシン、パントテン酸、葉酸、ビオチン、コリン)、アミノ酸類（メチオニン、タウリン）、L-カルニチン、酸化防止剤（ミックストコフェロール、ローズマリー抽出物、緑茶抽出物）,ヒルズ サイエンスダイエット,チェコ,ドライ,390,成猫,ヒルズ  腸の健康サポートプラス  1歳以上,sweet-pet:10006292,https://thumbnail.image.rakuten.co.jp/@0_mall/sweet-pet/cabinet/sciencediet/hil0036sc.jpg,2018,17508,4949,2023-08-01 21:58:09 +0900
137,ヒルズ　サイエンス・ダイエット　シニア　14歳以上　高齢猫用　チキン（シニア　アドバンスド）,トウモロコシ、トリ肉（チキン、ターキー）、コーングルテン、動物性油脂、米、ビートパルプ、魚油、エンドウマメ、チキンエキス、植物性油脂、小麦、加水分解甲殻類、加水分解豚軟骨、アミノ酸類（スレオニン、タウリン、トリプトファン、メチオニン、リジン）、ミネラル類（カルシウム、ナトリウム、カリウム、クロライド、銅、鉄、マンガン、セレン、亜鉛、ヨウ素）、乳酸、ビタミン類（A、B1、B2、B6、B12、C、D3、E、ベータカロテン、ナイアシン、パントテン酸、葉酸、ビオチン、コリン）、カルニチン、酸化防止剤（ミックストコフェロール、ローズマリー抽出物、緑茶抽出物）,ヒルズ サイエンスダイエット,オランダ,ドライ,402,シニア,ヒルズ  シニア 14歳以上 高齢猫用 チキン,chanet:10323286,https://thumbnail.image.rakuten.co.jp/@0_mall/chanet/cabinet/1995/199570-1.jpg,950,13490,2773,2023-08-01 21:58:09 +0900
138,ヒルズ　サイエンス・ダイエット　アダルト　ライト　1~6歳　肥満傾向の成猫用　まぐろ,トウモロコシ、コーングルテン、トリ肉（チキン、ターキー）、米、セルロース、まぐろ、ビートパルプ、動物性油脂、エンドウマメ、チキンエキス、小麦、ミネラル類（カルシウム、ナトリウム、カリウム、クロライド、銅、鉄、マンガン、亜鉛、イオウ、ヨウ素）、乳酸、ビタミン類（A、B1、B2、B6、B12、C、D3、E、ベータカロテン、ナイアシン、パントテン酸、葉酸、ビオチン、コリン）、アミノ酸類（タウリン、トリプトファン、メチオニン、リジン）、カルニチン、酸化防止剤（ミックストコフェロール、ローズマリー抽出物、緑茶抽出物）,ヒルズ サイエンスダイエット,チェコ,ドライ,320,成猫,ヒルズ  アダルト ライト 1~6歳 まぐろ,chanet:10337874,https://thumbnail.image.rakuten.co.jp/@0_mall/chanet/cabinet/1995/199588-1.jpg,880,12168,2028,2023-08-01 21:58:09 +0900
